amenity,lat,lon,name,tags,timestamp
waste_disposal,49.2256699,-122.9964104,,{},2017-07-15T03:44:29.000-07:00
waste_disposal,49.2256468,-122.9991006,,{},2017-09-03T06:59:33.000-07:00
waste_disposal,49.1895576,-122.8023008,,{},2017-03-21T05:05:59.000-07:00
waste_disposal,49.2260084,-122.9972332,,{},2017-03-22T04:35:30.000-07:00
waste_disposal,49.0826362,-122.2190189,,{},2016-10-06T09:21:26.000-07:00
waste_disposal,49.1891575,-122.8031393,,{},2017-03-21T05:01:49.000-07:00
waste_disposal,49.1898163,-122.80421090000002,,{},2017-03-21T05:04:49.000-07:00
waste_disposal,49.189952399999996,-122.80371299999999,,{},2017-03-21T05:02:52.000-07:00
waste_disposal,49.189248,-122.80277439999999,,{},2017-03-21T05:04:01.000-07:00
waste_disposal,49.1894237,-122.8032561,,{},2017-03-21T05:03:50.000-07:00
waste_disposal,49.189812200000006,-122.80204509999999,,{},2017-03-21T06:12:34.000-07:00
waste_disposal,49.1890528,-122.8030308,,{},2017-03-21T05:04:11.000-07:00
waste_disposal,49.22777429999999,-122.9971919,,{},2017-03-20T15:56:07.000-07:00
waste_disposal,49.189837100000005,-122.80217720000002,,{},2017-03-21T05:03:30.000-07:00
waste_disposal,49.189839899999996,-122.80277350000001,,{},2017-03-21T05:03:13.000-07:00
waste_disposal,49.192186799999995,-122.95064840000002,,{},2017-03-19T05:57:14.000-07:00
waste_disposal,49.1898416,-122.80383090000001,,{},2017-03-21T05:02:37.000-07:00
waste_disposal,49.189158299999995,-122.8036879,,{},2017-03-21T05:02:07.000-07:00
waste_disposal,49.1891561,-122.80296899999999,,{},2017-03-21T05:01:42.000-07:00
waste_disposal,49.1900885,-122.8048227,,{},2017-03-21T05:04:53.000-07:00
