amenity,lat,lon,name,tags,timestamp
seaplane terminal,49.177313,-123.17034240000001,,{},2009-07-30T05:20:31.000-07:00
seaplane terminal,49.177263,-123.1681367,,{},2016-11-13T16:46:23.000-08:00
seaplane terminal,49.2095844,-122.7094297,,{},2010-10-11T03:58:31.000-07:00
