amenity,lat,lon,name,tags,timestamp
shower,49.295496,-123.1511285,,"{'access': 'customers', 'fee': 'no'}",2017-08-28T20:26:43.000-07:00
shower,49.2775097,-123.22234990000001,,{},2019-12-06T00:27:17.000-08:00
shower,49.2775412,-123.2225044,,"{'source:location': 'gps', 'source': 'survey'}",2019-12-06T00:27:17.000-08:00
shower,49.3280816,-122.94951680000001,,{},2019-12-22T03:08:58.000-08:00
shower,49.0232068,-122.81263249999999,,{},2017-03-10T19:00:34.000-08:00
shower,49.01769229999999,-122.79426480000001,,{},2017-02-20T17:51:27.000-08:00
shower,49.2467574,-122.3795876,,{},2016-08-29T07:14:41.000-07:00
shower,49.0177759,-122.79455149999998,,{},2017-02-20T17:51:27.000-08:00
