amenity,lat,lon,name,tags,timestamp
stripclub,49.192764000000004,-122.84181969999999,,{},2016-11-27T21:20:02.000-08:00
stripclub,49.202349,-122.90892749999999,,{},2016-11-27T21:27:22.000-08:00
